,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
65,1.04e-09,3.787e-09,0.0,0.0,1.692e-10,2.379e-11,7.787e-11,7.443e-11
66,1.078e-09,3.887e-09,0.0,0.0,1.717e-10,2.417e-11,7.887e-11,7.493e-11
67,1.118e-09,3.993e-09,0.0,0.0,1.743e-10,2.458e-11,7.946e-11,7.546e-11
68,1.159e-09,4.103e-09,0.0,0.0,1.771e-10,2.501e-11,8.004e-11,7.602e-11
69,1.22e-09,4.177e-09,0.0,0.0,1.798e-10,2.535e-11,8.093e-11,7.662e-11
70,1.283e-09,4.256e-09,0.0,0.0,1.826e-10,2.57e-11,8.187e-11,7.725e-11
71,1.346e-09,4.339e-09,0.0,0.0,1.856e-10,2.607e-11,8.287e-11,7.791e-11
72,1.411e-09,4.427e-09,0.0,0.0,1.888e-10,2.647e-11,8.331e-11,7.862e-11
73,1.476e-09,4.521e-09,0.0,0.0,1.922e-10,2.689e-11,8.368e-11,7.937e-11
74,1.543e-09,4.616e-09,0.0,0.0,1.957e-10,2.733e-11,8.416e-11,8.008e-11
75,1.612e-09,4.7e-09,0.0,0.0,1.995e-10,2.78e-11,8.5e-11,8.05e-11
76,1.681e-09,4.789e-09,0.0,0.0,2.035e-10,2.817e-11,8.589e-11,8.094e-11
77,1.752e-09,4.883e-09,0.0,0.0,2.069e-10,2.857e-11,8.6e-11,8.141e-11
78,1.824e-09,4.983e-09,0.0,0.0,2.104e-10,2.899e-11,8.6e-11,8.191e-11
79,1.898e-09,5.088e-09,0.0,0.0,2.145e-10,2.943e-11,8.6e-11,8.156e-11
80,1.974e-09,5.2e-09,0.0,0.0,2.19e-10,2.99e-11,8.6e-11,8.1e-11
81,2.209e-09,5.253e-09,0.0,0.0,2.19e-10,2.99e-11,8.6e-11,8.1e-11
82,2.445e-09,5.31e-09,0.0,0.0,2.19e-10,2.99e-11,8.578e-11,8.078e-11
83,2.684e-09,5.37e-09,0.0,0.0,2.19e-10,2.99e-11,8.511e-11,8.011e-11
84,2.925e-09,5.433e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
85,3.168e-09,5.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
86,3.414e-09,5.571e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
87,3.663e-09,5.647e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
88,3.915e-09,5.726e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
89,4.17e-09,5.811e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
90,4.428e-09,5.9e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
91,4.69e-09,5.995e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
92,4.956e-09,6.096e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
93,5.227e-09,6.157e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
94,5.501e-09,6.219e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
95,5.78e-09,6.286e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
96,6.064e-09,6.356e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
97,6.35e-09,6.43e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
98,6.641e-09,6.509e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
99,6.938e-09,6.593e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
100,7.241e-09,6.649e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
101,7.549e-09,6.705e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
102,7.864e-09,6.764e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
103,8.186e-09,6.828e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
104,8.514e-09,6.894e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
105,8.849e-09,6.965e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
106,9.191e-09,7.04e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
107,9.542e-09,7.119e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
108,9.888e-09,7.202e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
109,9.978e-09,7.262e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
110,1.008e-08,7.325e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
111,1.018e-08,7.391e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
112,1.03e-08,7.462e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
113,1.042e-08,7.537e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
114,1.055e-08,7.608e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
115,1.069e-08,7.65e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
116,1.067e-08,7.694e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
117,1.066e-08,7.741e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
118,1.065e-08,7.791e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
119,1.066e-08,7.844e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
120,1.067e-08,7.9e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
121,1.037e-08,7.936e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
122,1.007e-08,7.973e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
123,9.789e-09,8.013e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
124,9.511e-09,8.055e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
125,9.241e-09,8.1e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
126,8.979e-09,8.148e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
127,8.724e-09,8.198e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
128,8.477e-09,8.251e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
129,8.236e-09,8.307e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
130,8.002e-09,8.367e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
131,7.775e-09,8.43e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
132,7.555e-09,8.497e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
133,7.34e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
134,7.132e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
135,6.93e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
136,6.733e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
137,6.542e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
138,6.357e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
139,6.176e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
140,6.001e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
141,5.831e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
142,5.665e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
143,5.505e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
144,5.348e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
145,5.197e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
146,5.049e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
147,4.906e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
148,4.767e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
149,4.631e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
150,4.5e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
151,4.372e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
152,4.248e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
153,4.128e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
154,4.011e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
155,3.897e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
156,3.786e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
157,3.679e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
158,3.575e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
159,3.473e-09,8.5e-09,0.0,0.0,2.19e-10,2.99e-11,8.5e-11,8e-11
