,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
29,5.302e-10,2.6e-09,0.0,0.0,1.22e-10,7.868e-11,1.265e-10,1.784e-10
30,5.43e-10,2.6e-09,0.0,0.0,1.237e-10,7.896e-11,1.281e-10,1.778e-10
31,5.562e-10,2.6e-09,0.0,0.0,1.254e-10,7.926e-11,1.298e-10,1.771e-10
32,5.699e-10,2.6e-09,0.0,0.0,1.273e-10,7.958e-11,1.315e-10,1.767e-10
33,5.84e-10,2.6e-09,0.0,0.0,1.293e-10,7.992e-11,1.334e-10,1.763e-10
34,5.986e-10,2.6e-09,0.0,0.0,1.314e-10,8.027e-11,1.353e-10,1.759e-10
35,6.137e-10,2.6e-09,0.0,0.0,1.335e-10,8.065e-11,1.37e-10,1.755e-10
36,6.294e-10,2.6e-09,0.0,0.0,1.357e-10,8.105e-11,1.388e-10,1.751e-10
37,6.455e-10,2.6e-09,0.0,0.0,1.381e-10,8.147e-11,1.407e-10,1.75e-10
38,6.622e-10,2.6e-09,0.0,0.0,1.406e-10,8.192e-11,1.427e-10,1.75e-10
39,6.794e-10,2.6e-09,0.0,0.0,1.432e-10,8.24e-11,1.452e-10,1.75e-10
40,6.972e-10,2.6e-09,0.0,0.0,1.46e-10,8.29e-11,1.48e-10,1.75e-10
41,7.288e-10,2.766e-09,0.0,0.0,1.482e-10,8.354e-11,1.501e-10,1.756e-10
42,7.609e-10,2.942e-09,0.0,0.0,1.505e-10,8.422e-11,1.523e-10,1.762e-10
43,7.937e-10,3.128e-09,0.0,0.0,1.53e-10,8.494e-11,1.546e-10,1.769e-10
44,8.271e-10,3.325e-09,0.0,0.0,1.556e-10,8.57e-11,1.574e-10,1.776e-10
45,8.612e-10,3.534e-09,0.0,0.0,1.583e-10,8.65e-11,1.603e-10,1.783e-10
46,8.961e-10,3.755e-09,0.0,0.0,1.613e-10,8.736e-11,1.634e-10,1.791e-10
47,9.316e-10,3.989e-09,0.0,0.0,1.644e-10,8.826e-11,1.664e-10,1.8e-10
48,9.68e-10,4.238e-09,0.0,0.0,1.676e-10,8.848e-11,1.695e-10,1.808e-10
49,1.005e-09,4.501e-09,0.0,0.0,1.711e-10,8.867e-11,1.724e-10,1.822e-10
50,1.043e-09,4.779e-09,0.0,0.0,1.748e-10,8.888e-11,1.753e-10,1.837e-10
51,1.082e-09,5.074e-09,0.0,0.0,1.787e-10,8.909e-11,1.785e-10,1.857e-10
52,1.122e-09,5.387e-09,0.0,0.0,1.828e-10,8.932e-11,1.819e-10,1.879e-10
53,1.162e-09,5.695e-09,0.0,0.0,1.86e-10,8.957e-11,1.852e-10,1.898e-10
54,1.204e-09,6.021e-09,0.0,0.0,1.892e-10,8.983e-11,1.887e-10,1.918e-10
55,1.247e-09,6.366e-09,0.0,0.0,1.927e-10,9.01e-11,1.924e-10,1.939e-10
56,1.29e-09,6.731e-09,0.0,0.0,1.963e-10,9.039e-11,1.963e-10,1.962e-10
57,1.335e-09,7.118e-09,0.0,0.0,1.999e-10,9.07e-11,1.999e-10,1.986e-10
58,1.381e-09,7.528e-09,0.0,0.0,2.036e-10,9.102e-11,2.036e-10,2.011e-10
59,1.428e-09,7.962e-09,0.0,0.0,2.076e-10,9.137e-11,2.076e-10,2.038e-10
60,1.476e-09,8.325e-09,0.0,0.0,2.112e-10,9.168e-11,2.112e-10,2.066e-10
61,1.525e-09,8.699e-09,0.0,0.0,2.15e-10,9.201e-11,2.15e-10,2.096e-10
62,1.576e-09,9.096e-09,0.0,0.0,2.19e-10,9.236e-11,2.19e-10,2.127e-10
63,1.628e-09,9.517e-09,0.0,0.0,2.232e-10,9.273e-11,2.232e-10,2.156e-10
64,1.681e-09,9.962e-09,0.0,0.0,2.276e-10,9.312e-11,2.276e-10,2.187e-10
65,1.736e-09,1.043e-08,0.0,0.0,2.317e-10,9.353e-11,2.319e-10,2.22e-10
66,1.792e-09,1.093e-08,0.0,0.0,2.359e-10,9.397e-11,2.364e-10,2.255e-10
67,1.85e-09,1.146e-08,0.0,0.0,2.404e-10,9.443e-11,2.407e-10,2.288e-10
68,1.911e-09,1.202e-08,0.0,0.0,2.452e-10,9.491e-11,2.452e-10,2.321e-10
69,2.035e-09,1.246e-08,0.0,0.0,2.498e-10,9.526e-11,2.49e-10,2.354e-10
70,2.161e-09,1.294e-08,0.0,0.0,2.547e-10,9.562e-11,2.531e-10,2.389e-10
71,2.288e-09,1.343e-08,0.0,0.0,2.598e-10,9.601e-11,2.574e-10,2.425e-10
72,2.417e-09,1.396e-08,0.0,0.0,2.653e-10,9.642e-11,2.614e-10,2.455e-10
73,2.548e-09,1.453e-08,0.0,0.0,2.711e-10,9.685e-11,2.655e-10,2.485e-10
74,2.681e-09,1.505e-08,0.0,0.0,2.77e-10,9.731e-11,2.696e-10,2.515e-10
75,2.817e-09,1.533e-08,0.0,0.0,2.825e-10,9.78e-11,2.725e-10,2.54e-10
76,2.954e-09,1.563e-08,0.0,0.0,2.883e-10,9.817e-11,2.756e-10,2.567e-10
77,3.095e-09,1.594e-08,0.0,0.0,2.944e-10,9.857e-11,2.781e-10,2.582e-10
78,3.237e-09,1.628e-08,0.0,0.0,3.009e-10,9.899e-11,2.806e-10,2.597e-10
79,3.383e-09,1.663e-08,0.0,0.0,3.073e-10,9.943e-11,2.819e-10,2.609e-10
80,3.531e-09,1.7e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.62e-10
81,3.984e-09,1.724e-08,0.0,0.0,3.14e-10,9.99e-11,2.836e-10,2.614e-10
82,4.441e-09,1.749e-08,0.0,0.0,3.14e-10,9.99e-11,2.838e-10,2.608e-10
83,4.902e-09,1.775e-08,0.0,0.0,3.14e-10,9.99e-11,2.831e-10,2.601e-10
84,5.366e-09,1.804e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
85,5.835e-09,1.833e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
86,6.309e-09,1.865e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
87,6.788e-09,1.898e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
88,7.272e-09,1.934e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
89,7.763e-09,1.972e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
90,8.26e-09,2.011e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
91,8.764e-09,2.053e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
92,9.275e-09,2.098e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
93,9.794e-09,2.123e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
94,1.032e-08,2.148e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
95,1.086e-08,2.174e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
96,1.139e-08,2.202e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
97,1.184e-08,2.232e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
98,1.229e-08,2.264e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
99,1.275e-08,2.297e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
100,1.323e-08,2.308e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
101,1.371e-08,2.317e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
102,1.421e-08,2.327e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
103,1.472e-08,2.338e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
104,1.524e-08,2.349e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
105,1.577e-08,2.361e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
106,1.632e-08,2.373e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
107,1.688e-08,2.387e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
108,1.743e-08,2.401e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
109,1.747e-08,2.415e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
110,1.752e-08,2.431e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
111,1.759e-08,2.448e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
112,1.768e-08,2.465e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
113,1.777e-08,2.484e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
114,1.789e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
115,1.801e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
116,1.79e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
117,1.781e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
118,1.772e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
119,1.766e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
120,1.76e-08,2.5e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
121,1.71e-08,2.506e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
122,1.662e-08,2.512e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
123,1.615e-08,2.519e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
124,1.569e-08,2.526e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
125,1.524e-08,2.533e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
126,1.481e-08,2.541e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
127,1.439e-08,2.55e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
128,1.398e-08,2.558e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
129,1.359e-08,2.568e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
130,1.32e-08,2.578e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
131,1.283e-08,2.588e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
132,1.246e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
133,1.211e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
134,1.177e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
135,1.143e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
136,1.111e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
137,1.079e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
138,1.049e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
139,1.019e-08,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
140,9.899e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
141,9.618e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
142,9.345e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
143,9.08e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
144,8.823e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
145,8.572e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
146,8.329e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
147,8.093e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
148,7.863e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
149,7.64e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
150,7.423e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
151,7.213e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
152,7.008e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
153,6.809e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
154,6.616e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
155,6.428e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
156,6.246e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
157,6.069e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
158,5.897e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
159,5.729e-09,2.6e-08,0.0,0.0,3.14e-10,9.99e-11,2.83e-10,2.6e-10
