,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
68,1.369e-07,0.0,0.0,0.0,9.503e-10,0.0,5.881e-10,6.084e-10
69,1.338e-07,0.0,0.0,0.0,9.583e-10,0.0,5.914e-10,6.182e-10
70,1.308e-07,0.0,0.0,0.0,9.668e-10,0.0,5.949e-10,6.286e-10
71,1.279e-07,0.0,0.0,0.0,9.758e-10,0.0,5.985e-10,6.396e-10
72,1.251e-07,0.0,0.0,0.0,9.837e-10,0.0,6.024e-10,6.512e-10
73,1.224e-07,0.0,0.0,0.0,9.917e-10,0.0,6.065e-10,6.636e-10
74,1.199e-07,0.0,0.0,0.0,1e-09,0.0,6.109e-10,6.766e-10
75,1.174e-07,0.0,0.0,0.0,1.009e-09,0.0,6.155e-10,6.905e-10
76,1.149e-07,0.0,0.0,0.0,1.019e-09,0.0,6.204e-10,7.051e-10
77,1.124e-07,0.0,0.0,0.0,1.026e-09,0.0,6.256e-10,7.207e-10
78,1.101e-07,0.0,0.0,0.0,1.034e-09,0.0,6.31e-10,7.371e-10
79,1.079e-07,0.0,0.0,0.0,1.042e-09,0.0,6.368e-10,7.545e-10
80,1.057e-07,0.0,0.0,0.0,1.05e-09,0.0,6.43e-10,7.73e-10
81,1.029e-07,0.0,0.0,0.0,1.057e-09,0.0,6.495e-10,7.926e-10
82,1.001e-07,0.0,0.0,0.0,1.065e-09,0.0,6.564e-10,8.133e-10
83,9.735e-08,0.0,0.0,0.0,1.073e-09,0.0,6.637e-10,8.352e-10
84,9.471e-08,0.0,0.0,0.0,1.081e-09,0.0,6.715e-10,8.584e-10
85,9.216e-08,0.0,0.0,0.0,1.09e-09,0.0,6.797e-10,8.831e-10
86,8.968e-08,0.0,0.0,0.0,1.1e-09,0.0,6.884e-10,9.091e-10
87,8.728e-08,0.0,0.0,0.0,1.11e-09,0.0,6.976e-10,9.368e-10
88,8.494e-08,0.0,0.0,0.0,1.118e-09,0.0,7.073e-10,9.655e-10
89,8.268e-08,0.0,0.0,0.0,1.128e-09,0.0,7.177e-10,9.959e-10
90,8.049e-08,0.0,0.0,0.0,1.138e-09,0.0,7.286e-10,1.028e-09
91,7.836e-08,0.0,0.0,0.0,1.148e-09,0.0,7.402e-10,1.062e-09
92,7.63e-08,0.0,0.0,0.0,1.16e-09,0.0,7.525e-10,1.098e-09
93,7.436e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
94,7.247e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
95,7.065e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
96,6.889e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
97,6.718e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
98,6.553e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
99,6.394e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
100,6.252e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
101,6.117e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
102,5.986e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
103,5.861e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
104,5.74e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
105,5.624e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
106,5.513e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
107,5.407e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
108,5.304e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
109,5.205e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
110,5.11e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
111,5.019e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
112,4.932e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
113,4.849e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
114,4.77e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
115,4.696e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
116,4.625e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
117,4.558e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
118,4.495e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
119,4.435e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
120,4.379e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
121,4.276e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
122,4.177e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
123,4.08e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
124,3.988e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
125,3.898e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
126,3.812e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
127,3.729e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
128,3.649e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
129,3.572e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
130,3.498e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
131,3.427e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
132,3.359e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
133,3.263e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
134,3.169e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
135,3.077e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
136,2.988e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
137,2.901e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
138,2.817e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
