,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
78,3.779e-07,0.0,0.0,0.0,8.849e-10,0.0,0.0,0.0
79,3.672e-07,0.0,0.0,0.0,9.005e-10,0.0,0.0,0.0
80,3.568e-07,0.0,0.0,0.0,9.17e-10,0.0,0.0,0.0
81,3.467e-07,0.0,0.0,0.0,9.326e-10,0.0,0.0,0.0
82,3.368e-07,0.0,0.0,0.0,9.492e-10,0.0,0.0,0.0
83,3.273e-07,0.0,0.0,0.0,9.668e-10,0.0,0.0,0.0
84,3.18e-07,0.0,0.0,0.0,9.854e-10,0.0,0.0,0.0
85,3.09e-07,0.0,0.0,0.0,1.005e-09,0.0,0.0,0.0
86,3.002e-07,0.0,0.0,0.0,1.026e-09,0.0,0.0,0.0
87,2.917e-07,0.0,0.0,0.0,1.048e-09,0.0,0.0,0.0
88,2.834e-07,0.0,0.0,0.0,1.166e-09,0.0,0.0,0.0
89,2.754e-07,0.0,0.0,0.0,1.296e-09,0.0,0.0,0.0
90,2.676e-07,0.0,0.0,0.0,1.434e-09,0.0,0.0,0.0
91,2.6e-07,0.0,0.0,0.0,1.579e-09,0.0,0.0,0.0
92,2.526e-07,0.0,0.0,0.0,1.733e-09,0.0,0.0,0.0
93,2.454e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
94,2.385e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
95,2.317e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
96,2.251e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
97,2.187e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
98,2.125e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
99,2.065e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
100,2.006e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
101,1.949e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
102,1.894e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
103,1.84e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
104,1.788e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
105,1.737e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
106,1.688e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
107,1.64e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
108,1.594e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
109,1.551e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
110,1.509e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
111,1.469e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
112,1.43e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
113,1.392e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
114,1.356e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
115,1.32e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
116,1.286e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
117,1.25e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
118,1.216e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
119,1.182e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
120,1.15e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
121,1.118e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
122,1.088e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
123,1.058e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
124,1.029e-07,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
125,9.997e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
126,9.708e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
127,9.428e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
128,9.155e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
129,8.89e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
130,8.632e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
131,8.381e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
132,8.137e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
133,7.882e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
134,7.634e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
135,7.392e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
136,7.156e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
137,6.926e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
138,6.702e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
139,6.483e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
140,6.269e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
141,6.049e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
142,5.833e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
143,5.622e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
144,5.416e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
145,5.214e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
146,5.017e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
147,4.823e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
148,4.634e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
