,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
78,4.365e-08,0.0,0.0,0.0,3.549e-10,0.0,0.0,0.0
79,4.241e-08,0.0,0.0,0.0,3.616e-10,0.0,0.0,0.0
80,4.12e-08,0.0,0.0,0.0,3.688e-10,0.0,0.0,0.0
81,4.004e-08,0.0,0.0,0.0,3.764e-10,0.0,0.0,0.0
82,3.89e-08,0.0,0.0,0.0,3.845e-10,0.0,0.0,0.0
83,3.78e-08,0.0,0.0,0.0,3.93e-10,0.0,0.0,0.0
84,3.672e-08,0.0,0.0,0.0,4.02e-10,0.0,0.0,0.0
85,3.568e-08,0.0,0.0,0.0,4.116e-10,0.0,0.0,0.0
86,3.472e-08,0.0,0.0,0.0,4.217e-10,0.0,0.0,0.0
87,3.379e-08,0.0,0.0,0.0,4.324e-10,0.0,0.0,0.0
88,3.284e-08,0.0,0.0,0.0,4.438e-10,0.0,0.0,0.0
89,3.191e-08,0.0,0.0,0.0,4.558e-10,0.0,0.0,0.0
90,3.1e-08,0.0,0.0,0.0,4.686e-10,0.0,0.0,0.0
91,3.012e-08,0.0,0.0,0.0,4.821e-10,0.0,0.0,0.0
92,2.935e-08,0.0,0.0,0.0,4.964e-10,0.0,0.0,0.0
93,2.854e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
94,2.773e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
95,2.695e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
96,2.619e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
97,2.546e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
98,2.474e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
99,2.404e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
100,2.337e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
101,2.271e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
102,2.208e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
103,2.146e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
104,2.086e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
105,2.029e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
106,1.973e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
107,1.92e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
108,1.868e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
109,1.818e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
110,1.769e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
111,1.721e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
112,1.675e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
113,1.631e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
114,1.588e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
115,1.546e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
116,1.505e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
117,1.466e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
118,1.428e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
119,1.391e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
120,1.355e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
121,1.319e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
122,1.285e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
123,1.252e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
124,1.219e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
125,1.188e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
