,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
27,3.487e-10,2.957e-10,0.0,0.0,2.964e-10,3.8e-11,1.009e-10,1.102e-10
28,3.393e-10,3.021e-10,0.0,0.0,3.001e-10,3.8e-11,1.031e-10,1.126e-10
29,3.396e-10,3.089e-10,0.0,0.0,3.031e-10,3.8e-11,1.055e-10,1.151e-10
30,3.403e-10,3.161e-10,0.0,0.0,3.062e-10,3.8e-11,1.08e-10,1.178e-10
31,3.412e-10,3.237e-10,0.0,0.0,3.096e-10,3.8e-11,1.107e-10,1.206e-10
32,3.424e-10,3.318e-10,0.0,0.0,3.131e-10,3.8e-11,1.132e-10,1.233e-10
33,3.439e-10,3.403e-10,0.0,0.0,3.168e-10,3.8e-11,1.158e-10,1.261e-10
34,3.457e-10,3.494e-10,0.0,0.0,3.211e-10,3.8e-11,1.186e-10,1.291e-10
35,3.477e-10,3.59e-10,0.0,0.0,3.267e-10,3.8e-11,1.215e-10,1.322e-10
36,3.501e-10,3.668e-10,0.0,0.0,3.326e-10,3.8e-11,1.246e-10,1.356e-10
37,3.527e-10,3.751e-10,0.0,0.0,3.389e-10,3.8e-11,1.275e-10,1.387e-10
38,3.557e-10,3.839e-10,0.0,0.0,3.455e-10,3.8e-11,1.305e-10,1.419e-10
39,3.589e-10,3.932e-10,0.0,0.0,3.525e-10,3.8e-11,1.336e-10,1.454e-10
40,3.624e-10,4.03e-10,0.0,0.0,3.6e-10,3.8e-11,1.37e-10,1.49e-10
41,3.609e-10,4.124e-10,0.0,0.0,3.671e-10,3.939e-11,1.403e-10,1.523e-10
42,3.597e-10,4.224e-10,0.0,0.0,3.746e-10,4.087e-11,1.437e-10,1.557e-10
43,3.588e-10,4.33e-10,0.0,0.0,3.826e-10,4.243e-11,1.474e-10,1.594e-10
44,3.582e-10,4.443e-10,0.0,0.0,3.911e-10,4.408e-11,1.509e-10,1.627e-10
45,3.579e-10,4.561e-10,0.0,0.0,4e-10,4.584e-11,1.547e-10,1.66e-10
46,3.579e-10,4.687e-10,0.0,0.0,4.095e-10,4.769e-11,1.586e-10,1.696e-10
47,3.581e-10,4.821e-10,0.0,0.0,4.195e-10,4.966e-11,1.623e-10,1.733e-10
48,3.587e-10,4.962e-10,0.0,0.0,4.285e-10,5.174e-11,1.663e-10,1.773e-10
49,3.596e-10,5.112e-10,0.0,0.0,4.379e-10,5.395e-11,1.702e-10,1.812e-10
50,3.608e-10,5.27e-10,0.0,0.0,4.478e-10,5.629e-11,1.741e-10,1.851e-10
51,3.622e-10,5.438e-10,0.0,0.0,4.584e-10,5.877e-11,1.783e-10,1.889e-10
52,3.64e-10,5.616e-10,0.0,0.0,4.695e-10,6.139e-11,1.828e-10,1.928e-10
53,3.601e-10,5.804e-10,0.0,0.0,4.813e-10,6.37e-11,1.866e-10,1.962e-10
54,3.562e-10,6.004e-10,0.0,0.0,4.939e-10,6.613e-11,1.906e-10,1.997e-10
55,3.526e-10,6.215e-10,0.0,0.0,5.071e-10,6.87e-11,1.949e-10,2.034e-10
56,3.493e-10,6.443e-10,0.0,0.0,5.21e-10,7.143e-11,1.994e-10,2.073e-10
57,3.463e-10,6.727e-10,0.0,0.0,5.329e-10,7.432e-11,2.038e-10,2.109e-10
58,3.436e-10,7.029e-10,0.0,0.0,5.455e-10,7.738e-11,2.086e-10,2.146e-10
59,3.412e-10,7.348e-10,0.0,0.0,5.588e-10,8.062e-11,2.136e-10,2.186e-10
60,3.39e-10,7.686e-10,0.0,0.0,5.73e-10,8.393e-11,2.179e-10,2.222e-10
61,3.372e-10,8.045e-10,0.0,0.0,5.88e-10,8.744e-11,2.224e-10,2.26e-10
62,3.356e-10,8.424e-10,0.0,0.0,6.039e-10,9.115e-11,2.271e-10,2.298e-10
63,3.343e-10,8.826e-10,0.0,0.0,6.207e-10,9.508e-11,2.317e-10,2.331e-10
64,3.333e-10,9.252e-10,0.0,0.0,6.385e-10,9.925e-11,2.366e-10,2.367e-10
65,3.325e-10,9.703e-10,0.0,0.0,6.53e-10,1.034e-10,2.413e-10,2.405e-10
66,3.32e-10,1.018e-09,0.0,0.0,6.68e-10,1.077e-10,2.463e-10,2.445e-10
67,3.318e-10,1.069e-09,0.0,0.0,6.839e-10,1.123e-10,2.516e-10,2.478e-10
68,3.317e-10,1.122e-09,0.0,0.0,7.007e-10,1.172e-10,2.572e-10,2.512e-10
69,3.28e-10,1.173e-09,0.0,0.0,7.185e-10,1.213e-10,2.623e-10,2.55e-10
70,3.246e-10,1.227e-09,0.0,0.0,7.374e-10,1.257e-10,2.676e-10,2.591e-10
71,3.214e-10,1.285e-09,0.0,0.0,7.574e-10,1.304e-10,2.733e-10,2.634e-10
72,3.185e-10,1.345e-09,0.0,0.0,7.755e-10,1.353e-10,2.79e-10,2.677e-10
73,3.159e-10,1.41e-09,0.0,0.0,7.942e-10,1.406e-10,2.849e-10,2.722e-10
74,3.135e-10,1.478e-09,0.0,0.0,8.132e-10,1.427e-10,2.912e-10,2.769e-10
75,3.114e-10,1.55e-09,0.0,0.0,8.3e-10,1.305e-10,2.975e-10,2.815e-10
76,3.096e-10,1.621e-09,0.0,0.0,8.477e-10,1.176e-10,3.041e-10,2.864e-10
77,3.08e-10,1.696e-09,0.0,0.0,8.624e-10,1.4e-10,3.108e-10,2.916e-10
78,3.066e-10,1.776e-09,0.0,0.0,8.774e-10,1.689e-10,3.178e-10,2.97e-10
79,3.055e-10,1.86e-09,0.0,0.0,8.976e-10,1.802e-10,3.247e-10,3.024e-10
80,3.047e-10,1.95e-09,0.0,0.0,9.2e-10,1.88e-10,3.32e-10,3.08e-10
81,3.027e-10,2.062e-09,0.0,0.0,9.2e-10,1.88e-10,3.391e-10,3.133e-10
82,3.009e-10,2.181e-09,0.0,0.0,9.2e-10,1.88e-10,3.464e-10,3.19e-10
83,2.993e-10,2.307e-09,0.0,0.0,9.2e-10,1.88e-10,3.537e-10,3.25e-10
84,2.98e-10,2.44e-09,0.0,0.0,9.2e-10,1.88e-10,3.609e-10,3.307e-10
85,2.97e-10,2.581e-09,0.0,0.0,9.2e-10,1.88e-10,3.68e-10,3.363e-10
86,2.962e-10,2.731e-09,0.0,0.0,9.2e-10,1.88e-10,3.75e-10,3.419e-10
87,2.956e-10,2.89e-09,0.0,0.0,9.2e-10,1.88e-10,3.817e-10,3.477e-10
88,2.953e-10,3.057e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
89,2.952e-10,3.235e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
90,2.954e-10,3.424e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
91,2.958e-10,3.623e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
92,2.965e-10,3.834e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
93,2.978e-10,4.058e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
94,2.994e-10,4.295e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
95,3.013e-10,4.546e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
96,3.034e-10,4.797e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
97,3.057e-10,4.88e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
98,3.083e-10,4.968e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
99,3.112e-10,5.062e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
100,3.076e-10,5.161e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
101,3.038e-10,5.266e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
102,3.001e-10,5.377e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
103,2.967e-10,5.495e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
104,2.936e-10,5.619e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
105,2.907e-10,5.752e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
106,2.88e-10,5.891e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
107,2.856e-10,6.04e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
108,2.834e-10,6.195e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
109,2.814e-10,6.314e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
110,2.797e-10,6.439e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
111,2.781e-10,6.573e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
112,2.768e-10,6.714e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
113,2.757e-10,6.863e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
114,2.744e-10,7.022e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
115,2.715e-10,7.19e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
116,2.687e-10,7.334e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
117,2.662e-10,7.486e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
118,2.639e-10,7.648e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
119,2.619e-10,7.819e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
120,2.6e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
121,2.526e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
122,2.455e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
123,2.385e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
124,2.317e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
125,2.252e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
126,2.188e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
127,2.126e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
128,2.065e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
129,2.007e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
130,1.95e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
131,1.895e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
132,1.841e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
133,1.789e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
134,1.738e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
135,1.689e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
136,1.641e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
137,1.594e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
138,1.549e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
139,1.505e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
140,1.462e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
141,1.421e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
142,1.38e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
143,1.341e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
144,1.303e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
145,1.266e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
146,1.23e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
147,1.195e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
148,1.161e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
149,1.129e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
150,1.097e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
151,1.065e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
152,1.035e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
153,1.006e-10,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
154,9.773e-11,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
155,9.495e-11,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
156,9.226e-11,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
157,8.964e-11,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
158,8.71e-11,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
159,8.463e-11,8e-09,0.0,0.0,9.2e-10,1.88e-10,3.82e-10,3.48e-10
