,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
61,2.948e-12,5.191e-10,0.0,0.0,8.55e-10,1.004e-11,1.275e-11,1.047e-11
62,3.099e-12,5.359e-10,0.0,0.0,8.739e-10,1.088e-11,1.373e-11,1.129e-11
63,3.251e-12,5.537e-10,0.0,0.0,8.907e-10,1.177e-11,1.474e-11,1.213e-11
64,3.407e-12,5.726e-10,0.0,0.0,9.085e-10,1.272e-11,1.581e-11,1.302e-11
65,3.565e-12,5.926e-10,0.0,0.0,9.23e-10,1.373e-11,1.703e-11,1.401e-11
66,3.727e-12,6.138e-10,0.0,0.0,9.38e-10,1.481e-11,1.833e-11,1.506e-11
67,3.891e-12,6.362e-10,0.0,0.0,9.493e-10,1.595e-11,1.966e-11,1.617e-11
68,4.059e-12,6.598e-10,0.0,0.0,9.605e-10,1.715e-11,2.106e-11,1.735e-11
69,4.24e-12,6.798e-10,0.0,0.0,9.724e-10,1.846e-11,2.251e-11,1.857e-11
70,4.424e-12,7.009e-10,0.0,0.0,9.849e-10,1.984e-11,2.405e-11,1.986e-11
71,4.612e-12,7.233e-10,0.0,0.0,9.983e-10,2.131e-11,2.569e-11,2.122e-11
72,4.804e-12,7.47e-10,0.0,0.0,1e-09,2.286e-11,2.736e-11,2.261e-11
73,4.999e-12,7.721e-10,0.0,0.0,1e-09,2.451e-11,2.911e-11,2.407e-11
74,5.199e-12,7.987e-10,0.0,0.0,1e-09,2.623e-11,3.096e-11,2.559e-11
75,5.403e-12,8.269e-10,0.0,0.0,1e-09,2.8e-11,3.285e-11,2.715e-11
76,5.612e-12,8.525e-10,0.0,0.0,1e-09,2.986e-11,3.484e-11,2.879e-11
77,5.825e-12,8.796e-10,0.0,0.0,1.041e-09,3.184e-11,3.688e-11,3.045e-11
78,6.043e-12,9.084e-10,0.0,0.0,1.091e-09,3.393e-11,3.902e-11,3.219e-11
79,6.266e-12,9.388e-10,0.0,0.0,1.1e-09,3.619e-11,4.112e-11,3.391e-11
80,6.494e-12,9.71e-10,0.0,0.0,1.1e-09,3.86e-11,4.33e-11,3.57e-11
81,6.662e-12,9.927e-10,0.0,0.0,1.1e-09,3.86e-11,4.549e-11,3.748e-11
82,6.835e-12,1.016e-09,0.0,0.0,1.1e-09,3.86e-11,4.773e-11,3.929e-11
83,7.014e-12,1.04e-09,0.0,0.0,1.1e-09,3.86e-11,4.992e-11,4.109e-11
84,7.199e-12,1.066e-09,0.0,0.0,1.1e-09,3.86e-11,5.207e-11,4.287e-11
85,7.389e-12,1.093e-09,0.0,0.0,1.1e-09,3.86e-11,5.421e-11,4.464e-11
86,7.586e-12,1.122e-09,0.0,0.0,1.1e-09,3.86e-11,5.63e-11,4.634e-11
87,7.789e-12,1.153e-09,0.0,0.0,1.1e-09,3.86e-11,5.831e-11,4.793e-11
88,7.999e-12,1.185e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
89,8.215e-12,1.219e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
90,8.438e-12,1.256e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
91,8.667e-12,1.294e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
92,8.905e-12,1.335e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
93,9.175e-12,1.379e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
94,9.453e-12,1.424e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
95,9.74e-12,1.473e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
96,1.003e-11,1.521e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
97,1.034e-11,1.534e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
98,1.065e-11,1.547e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
99,1.097e-11,1.561e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
100,1.224e-11,1.576e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
101,1.362e-11,1.591e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
102,1.5e-11,1.608e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
103,1.64e-11,1.626e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
104,1.781e-11,1.644e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
105,1.924e-11,1.664e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
106,2.068e-11,1.685e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
107,2.214e-11,1.707e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
108,2.361e-11,1.731e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
109,2.511e-11,1.747e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
110,2.662e-11,1.765e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
