,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
130,3.19e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
131,3.1e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
132,3.012e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
133,2.926e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
134,2.843e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
135,2.763e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
136,2.684e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
137,2.608e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
138,2.534e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
139,2.462e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
140,2.392e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
141,2.324e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
142,2.258e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
143,2.194e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
144,2.132e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
145,2.072e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
146,2.013e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
147,1.956e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
148,1.9e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
149,1.846e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
150,1.794e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
151,1.743e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
152,1.694e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
153,1.646e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
154,1.599e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
155,1.554e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
156,1.509e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
157,1.467e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
158,1.425e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
159,1.385e-10,7.12e-09,0.0,0.0,7.6e-10,2.77e-10,5.59e-10,5.02e-10
