,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
78,3.756e-08,1.01e-11,0.0,0.0,0.0,0.0,0.0,0.0
79,3.637e-08,1.069e-11,0.0,0.0,0.0,0.0,0.0,0.0
80,3.521e-08,1.132e-11,0.0,0.0,0.0,0.0,0.0,0.0
81,3.408e-08,1.198e-11,0.0,0.0,0.0,0.0,0.0,0.0
82,3.298e-08,1.268e-11,0.0,0.0,0.0,0.0,0.0,0.0
83,3.19e-08,1.342e-11,0.0,0.0,0.0,0.0,0.0,0.0
84,3.086e-08,1.42e-11,0.0,0.0,0.0,0.0,0.0,0.0
85,2.985e-08,1.503e-11,0.0,0.0,0.0,0.0,0.0,0.0
86,2.886e-08,1.59e-11,0.0,0.0,0.0,0.0,0.0,0.0
87,2.79e-08,1.683e-11,0.0,0.0,0.0,0.0,0.0,0.0
88,2.696e-08,1.781e-11,0.0,0.0,0.0,0.0,0.0,0.0
89,2.605e-08,1.884e-11,0.0,0.0,0.0,0.0,0.0,0.0
90,2.516e-08,1.993e-11,0.0,0.0,0.0,0.0,0.0,0.0
91,2.43e-08,2.108e-11,0.0,0.0,0.0,0.0,0.0,0.0
92,2.346e-08,2.23e-11,0.0,0.0,0.0,0.0,0.0,0.0
93,2.265e-08,2.359e-11,0.0,0.0,0.0,0.0,0.0,0.0
94,2.185e-08,2.495e-11,0.0,0.0,0.0,0.0,0.0,0.0
95,2.108e-08,2.638e-11,0.0,0.0,0.0,0.0,0.0,0.0
96,2.033e-08,2.79e-11,0.0,0.0,0.0,0.0,0.0,0.0
97,1.96e-08,2.95e-11,0.0,0.0,0.0,0.0,0.0,0.0
98,1.9e-08,3.118e-11,0.0,0.0,0.0,0.0,0.0,0.0
99,1.852e-08,3.296e-11,0.0,0.0,0.0,0.0,0.0,0.0
100,1.805e-08,3.484e-11,0.0,0.0,0.0,0.0,0.0,0.0
101,1.76e-08,3.682e-11,0.0,0.0,0.0,0.0,0.0,0.0
102,1.716e-08,3.891e-11,0.0,0.0,0.0,0.0,0.0,0.0
103,1.673e-08,4.111e-11,0.0,0.0,0.0,0.0,0.0,0.0
104,1.631e-08,4.342e-11,0.0,0.0,0.0,0.0,0.0,0.0
105,1.591e-08,4.586e-11,0.0,0.0,0.0,0.0,0.0,0.0
106,1.551e-08,4.844e-11,0.0,0.0,0.0,0.0,0.0,0.0
107,1.513e-08,5.114e-11,0.0,0.0,0.0,0.0,0.0,0.0
108,1.475e-08,5.399e-11,0.0,0.0,0.0,0.0,0.0,0.0
109,1.439e-08,5.699e-11,0.0,0.0,0.0,0.0,0.0,0.0
110,1.404e-08,6.014e-11,0.0,0.0,0.0,0.0,0.0,0.0
111,1.369e-08,6.345e-11,0.0,0.0,0.0,0.0,0.0,0.0
