,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
0,5.87e-08,5.113e-13,0.0,0.0,0.0,0.0,0.0,0.0
1,5.704e-08,5.416e-13,0.0,0.0,0.0,0.0,0.0,0.0
2,5.542e-08,5.737e-13,0.0,0.0,0.0,0.0,0.0,0.0
3,5.385e-08,6.077e-13,0.0,0.0,0.0,0.0,0.0,0.0
4,5.232e-08,6.437e-13,0.0,0.0,0.0,0.0,0.0,0.0
5,5.084e-08,6.818e-13,0.0,0.0,0.0,0.0,0.0,0.0
6,4.94e-08,7.222e-13,0.0,0.0,0.0,0.0,0.0,0.0
7,4.8e-08,7.65e-13,0.0,0.0,0.0,0.0,0.0,0.0
8,4.664e-08,8.103e-13,0.0,0.0,0.0,0.0,0.0,0.0
9,4.532e-08,8.583e-13,0.0,0.0,0.0,0.0,0.0,0.0
10,4.404e-08,9.091e-13,0.0,0.0,0.0,0.0,0.0,0.0
11,4.279e-08,9.63e-13,0.0,0.0,0.0,0.0,0.0,0.0
12,4.158e-08,1.02e-12,0.0,0.0,0.0,0.0,0.0,0.0
13,4.04e-08,1.08e-12,0.0,0.0,0.0,0.0,0.0,0.0
14,3.926e-08,1.144e-12,0.0,0.0,0.0,0.0,0.0,0.0
15,3.815e-08,1.212e-12,0.0,0.0,0.0,0.0,0.0,0.0
16,3.707e-08,1.284e-12,0.0,0.0,0.0,0.0,0.0,0.0
17,3.602e-08,1.36e-12,0.0,0.0,0.0,0.0,0.0,0.0
18,3.5e-08,1.44e-12,0.0,0.0,0.0,0.0,0.0,0.0
19,3.401e-08,1.526e-12,0.0,0.0,0.0,0.0,0.0,0.0
20,3.305e-08,1.616e-12,0.0,0.0,0.0,0.0,0.0,0.0
21,3.211e-08,1.712e-12,0.0,0.0,0.0,0.0,0.0,0.0
22,3.121e-08,1.813e-12,0.0,0.0,0.0,0.0,0.0,0.0
23,3.032e-08,1.92e-12,0.0,0.0,0.0,0.0,0.0,0.0
24,2.947e-08,2.034e-12,0.0,0.0,0.0,0.0,0.0,0.0
25,2.864e-08,2.155e-12,0.0,0.0,0.0,0.0,0.0,0.0
26,2.783e-08,2.282e-12,0.0,0.0,0.0,0.0,0.0,0.0
27,2.704e-08,2.417e-12,0.0,0.0,0.0,0.0,0.0,0.0
28,2.628e-08,2.56e-12,0.0,0.0,0.0,0.0,0.0,0.0
29,2.554e-08,2.712e-12,0.0,0.0,0.0,0.0,0.0,0.0
30,2.482e-08,2.872e-12,0.0,0.0,0.0,0.0,0.0,0.0
31,2.412e-08,3.042e-12,0.0,0.0,0.0,0.0,0.0,0.0
32,2.344e-08,3.222e-12,0.0,0.0,0.0,0.0,0.0,0.0
33,2.278e-08,3.413e-12,0.0,0.0,0.0,0.0,0.0,0.0
34,2.214e-08,3.615e-12,0.0,0.0,0.0,0.0,0.0,0.0
35,2.151e-08,3.828e-12,0.0,0.0,0.0,0.0,0.0,0.0
36,2.091e-08,4.055e-12,0.0,0.0,0.0,0.0,0.0,0.0
37,2.032e-08,4.295e-12,0.0,0.0,0.0,0.0,0.0,0.0
38,1.975e-08,4.548e-12,0.0,0.0,0.0,0.0,0.0,0.0
39,1.919e-08,4.817e-12,0.0,0.0,0.0,0.0,0.0,0.0
40,1.865e-08,5.102e-12,0.0,0.0,0.0,0.0,0.0,0.0
41,1.813e-08,5.404e-12,0.0,0.0,0.0,0.0,0.0,0.0
42,1.762e-08,5.723e-12,0.0,0.0,0.0,0.0,0.0,0.0
43,1.713e-08,6.061e-12,0.0,0.0,0.0,0.0,0.0,0.0
44,1.665e-08,6.419e-12,0.0,0.0,0.0,0.0,0.0,0.0
45,1.618e-08,6.798e-12,0.0,0.0,0.0,0.0,0.0,0.0
46,1.573e-08,7.2e-12,0.0,0.0,0.0,0.0,0.0,0.0
47,1.529e-08,7.625e-12,0.0,0.0,0.0,0.0,0.0,0.0
48,1.486e-08,8.075e-12,0.0,0.0,0.0,0.0,0.0,0.0
49,1.445e-08,8.551e-12,0.0,0.0,0.0,0.0,0.0,0.0
50,1.405e-08,9.056e-12,0.0,0.0,0.0,0.0,0.0,0.0
51,1.366e-08,9.59e-12,0.0,0.0,0.0,0.0,0.0,0.0
52,1.328e-08,1.016e-11,0.0,0.0,0.0,0.0,0.0,0.0
53,1.291e-08,1.075e-11,0.0,0.0,0.0,0.0,0.0,0.0
54,1.255e-08,1.139e-11,0.0,0.0,0.0,0.0,0.0,0.0
55,1.22e-08,1.206e-11,0.0,0.0,0.0,0.0,0.0,0.0
56,1.186e-08,1.277e-11,0.0,0.0,0.0,0.0,0.0,0.0
57,1.154e-08,1.352e-11,0.0,0.0,0.0,0.0,0.0,0.0
58,1.122e-08,1.432e-11,0.0,0.0,0.0,0.0,0.0,0.0
59,1.091e-08,1.516e-11,0.0,0.0,0.0,0.0,0.0,0.0
60,1.061e-08,1.605e-11,0.0,0.0,0.0,0.0,0.0,0.0
61,1.032e-08,1.699e-11,0.0,0.0,0.0,0.0,0.0,0.0
62,1.004e-08,1.799e-11,0.0,0.0,0.0,0.0,0.0,0.0
63,9.761e-09,1.905e-11,0.0,0.0,0.0,0.0,0.0,0.0
64,9.495e-09,2.017e-11,0.0,0.0,0.0,0.0,0.0,0.0
65,9.236e-09,2.135e-11,0.0,0.0,0.0,0.0,0.0,0.0
66,8.986e-09,2.26e-11,0.0,0.0,0.0,0.0,0.0,0.0
67,8.742e-09,2.392e-11,0.0,0.0,0.0,0.0,0.0,0.0
